class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
neutral,0.7747722268104553,0.54308021068573,0.02699531614780426,0.9946451783180237,0.7892537713050842,0.5316752791404724,0.010851506143808365,0.9948046803474426,0.7886391878128052,0.5277338624000549,0.01076953113079071,0.9947177767753601,0.7879194021224976,0.5243425369262695,0.010656357742846012,0.9951448440551758,0.7913756370544434,0.5393140316009521,-0.013834523037075996,0.9941105246543884,0.7923867702484131,0.5404297113418579,-0.013768250122666359,0.9934217929840088,0.7935489416122437,0.5420059561729431,-0.013876828365027905,0.9934817552566528,0.7777814269065857,0.509284496307373,-0.025439435616135597,0.9964048862457275,0.7863198518753052,0.5361538529396057,-0.1318623572587967,0.9941228628158569,0.7587074041366577,0.5379199385643005,0.026659464463591576,0.9941683411598206,0.7599014043807983,0.5440273284912109,-0.006507024168968201,0.9948524832725525,0.6577494740486145,0.4325834810733795,-0.053856682032346725,0.9913479089736938,0.7007315158843994,0.5305091738700867,-0.16282078623771667,0.9959800839424133,0.525154709815979,0.42710208892822266,-0.06545154750347137,0.1720544993877411,0.5805143713951111,0.5321300625801086,-0.34039565920829773,0.7216147780418396,0.4916408658027649,0.4820024073123932,-0.04738631099462509,0.04171334579586983,0.5650454163551331,0.5530359148979187,-0.5180383920669556,0.2986796796321869,0.4877954423427582,0.5002346038818359,-0.05728214979171753,0.05270018428564072,0.5583213567733765,0.5637050867080688,-0.5456303358078003,0.3086705803871155,0.49409323930740356,0.5182977318763733,-0.06707687675952911,0.0532454214990139,0.5673520565032959,0.5553565621376038,-0.5370683670043945,0.3050438165664673,0.4995977282524109,0.5137825608253479,-0.05388530343770981,0.05970342084765434,0.5667145252227783,0.5483593344688416,-0.5192601680755615,0.30933114886283875,0.3733915090560913,0.5101302862167358,0.01198277622461319,0.9692637324333191,0.3849949538707733,0.5850127339363098,-0.011699939146637917,0.9713598489761353,0.24570481479167938,0.5586032271385193,0.15595713257789612,0.3187882900238037,0.2326282560825348,0.5779756903648376,0.1340845227241516,0.709313690662384,0.1309586763381958,0.5867025852203369,0.22168922424316406,0.24490156769752502,0.11210408061742783,0.5893887877464294,0.18755029141902924,0.4944067895412445,0.11135260760784149,0.5889302492141724,0.22411362826824188,0.3511248528957367,0.0891517624258995,0.5890466570854187,0.1961444765329361,0.6185756921768188,0.12470532953739166,0.582526445388794,0.19452407956123352,0.22603456676006317,0.08987505733966827,0.592473030090332,0.18459099531173706,0.3539522588253021
neutral,0.7676122188568115,0.5352894067764282,0.010414563119411469,0.9929764866828918,0.7842217683792114,0.5230766534805298,-0.02260259911417961,0.9932870268821716,0.7833303213119507,0.5193811058998108,-0.022677838802337646,0.9929949045181274,0.7823349237442017,0.5163132548332214,-0.022783612832427025,0.9935586452484131,0.7874537706375122,0.5319545269012451,-0.02155211754143238,0.9924173355102539,0.7887681722640991,0.5340175628662109,-0.021325184032320976,0.9910615086555481,0.7901628017425537,0.5367080569267273,-0.02118164859712124,0.9914283752441406,0.7743692994117737,0.5094578266143799,-0.07236591726541519,0.9949599504470825,0.7849639058113098,0.5367128252983093,-0.11934133619070053,0.9925649166107178,0.752333402633667,0.5305627584457397,-0.008580781519412994,0.9925338625907898,0.753802478313446,0.5365317463874817,-0.01477100420743227,0.993359386920929,0.657085657119751,0.4917515516281128,-0.12607425451278687,0.9910964369773865,0.6884816288948059,0.5303279161453247,-0.10572390258312225,0.9950692057609558,0.5229912996292114,0.44360247254371643,-0.136927530169487,0.20812517404556274,0.5757764577865601,0.5318411588668823,-0.21287646889686584,0.6644130945205688,0.4977502226829529,0.48660901188850403,-0.08627592027187347,0.05187055096030235,0.5443130731582642,0.5526707172393799,-0.44844216108322144,0.2765028774738312,0.49024778604507446,0.5028285384178162,-0.09527858346700668,0.062102388590574265,0.5299444794654846,0.5621774196624756,-0.47393983602523804,0.2881806790828705,0.5011829733848572,0.5185650587081909,-0.09401489049196243,0.06330762058496475,0.5393532514572144,0.5535504221916199,-0.42688480019569397,0.28510743379592896,0.5090364813804626,0.5159049034118652,-0.08685903251171112,0.0711730495095253,0.5424168705940247,0.546772837638855,-0.4621163308620453,0.28930985927581787,0.3678971230983734,0.5181968808174133,-0.026968713849782944,0.9700244665145874,0.3777484595775604,0.5802379250526428,0.0272219181060791,0.9712481498718262,0.22547820210456848,0.5599220991134644,0.1411953866481781,0.35032331943511963,0.22182855010032654,0.5564790964126587,0.14791454374790192,0.6866424083709717,0.10825655609369278,0.5903745889663696,0.2237544059753418,0.2690871059894562,0.10120053589344025,0.5692111849784851,0.2569545805454254,0.4733031392097473,0.08446671068668365,0.6071637272834778,0.22800111770629883,0.3801024854183197,0.07928209006786346,0.5811809301376343,0.2693348228931427,0.6007104516029358,0.0981280654668808,0.5734384059906006,0.19765309989452362,0.23915301263332367,0.07323385775089264,0.5457585453987122,0.2539355754852295,0.3426274061203003
neutral,0.5907535552978516,0.536357581615448,-0.004512690007686615,0.99196857213974,0.5876096487045288,0.527020275592804,-0.029118845239281654,0.9926837682723999,0.5872980356216431,0.5248758792877197,-0.029138866811990738,0.9924111366271973,0.5881931781768799,0.5231420397758484,-0.02928709052503109,0.9929971694946289,0.5877131819725037,0.5334603190422058,-0.026605943217873573,0.9913972020149231,0.5870277881622314,0.5342456698417664,-0.026638325303792953,0.9899482727050781,0.5874552130699158,0.5354381799697876,-0.026842329651117325,0.9905217885971069,0.5873178243637085,0.5170370936393738,-0.05689170956611633,0.9940782785415649,0.5858192443847656,0.5291526913642883,-0.12207820266485214,0.9902059435844421,0.5753761529922485,0.5344170928001404,-0.015373294241726398,0.991855263710022,0.5747181177139282,0.5391844511032104,-0.02145789936184883,0.9923287630081177,0.5544770956039429,0.48515623807907104,-0.07030338793992996,0.9912207722663879,0.5659555792808533,0.5632871389389038,-0.1290484219789505,0.9947258234024048,0.5557412505149841,0.45215269923210144,-0.03312011808156967,0.25781628489494324,0.5864909291267395,0.533424437046051,-0.18291187286376953,0.6666131615638733,0.5951781868934631,0.5048004388809204,0.003450383199378848,0.09145540744066238,0.6558635830879211,0.5463127493858337,-0.23195059597492218,0.320589542388916,0.6084339022636414,0.5117436051368713,-0.0030994927510619164,0.09746675938367844,0.6748425364494324,0.5554314851760864,-0.252332866191864,0.3288223445415497,0.6099225282669067,0.5275019407272339,-0.008627389557659626,0.0991397276520729,0.674397349357605,0.5441580414772034,-0.24975407123565674,0.3263182044029236,0.6041941046714783,0.5284046530723572,-0.0013240722473710775,0.10760396718978882,0.6661707162857056,0.5392999649047852,-0.23553135991096497,0.32743650674819946,0.3277668058872223,0.5258024334907532,0.004963670391589403,0.9727023243904114,0.333805114030838,0.5737860798835754,-0.005094343330711126,0.9738077521324158,0.23930001258850098,0.5652827620506287,0.22761821746826172,0.3674004375934601,0.22526445984840393,0.5809054970741272,0.18259921669960022,0.6778264045715332,0.1943247765302658,0.576324462890625,0.4022456109523773,0.29058200120925903,0.17958864569664001,0.5719141364097595,0.36009475588798523,0.47976788878440857,0.18850988149642944,0.584247350692749,0.421405553817749,0.404786080121994,0.17077405750751495,0.5824114084243774,0.3860126733779907,0.6148301959037781,0.17999738454818726,0.5639259219169617,0.43985071778297424,0.2575557231903076,0.16569793224334717,0.5877503752708435,0.40867137908935547,0.35630226135253906
neutral,0.5725275278091431,0.5380427837371826,0.0016067897668108344,0.9906101822853088,0.5819129347801208,0.5294879674911499,-0.01550726406276226,0.991637110710144,0.5819402933120728,0.5274507403373718,-0.015501230955123901,0.9911444187164307,0.5822271704673767,0.5256796479225159,-0.015584392473101616,0.9918031096458435,0.5819068551063538,0.5357229113578796,-0.028794264420866966,0.9898749589920044,0.5818106532096863,0.5368662476539612,-0.028806816786527634,0.9881115555763245,0.5819644331932068,0.5384021401405334,-0.02897460386157036,0.9889735579490662,0.5772636532783508,0.5196945667266846,-0.051358409225940704,0.9926374554634094,0.5761922597885132,0.5343374609947205,-0.12383364140987396,0.9868664741516113,0.5648905634880066,0.5393287539482117,-0.002287011593580246,0.990835428237915,0.5646027326583862,0.5436109900474548,-0.02154279313981533,0.9913744330406189,0.5239438414573669,0.46955955028533936,-0.05949956178665161,0.9913370013237,0.5508316159248352,0.5698270201683044,-0.14187347888946533,0.9947187304496765,0.5085616111755371,0.44530239701271057,0.029384862631559372,0.28396013379096985,0.6015673875808716,0.5598637461662292,-0.22442428767681122,0.686313271522522,0.586092472076416,0.5205927491188049,0.030958209186792374,0.09806163609027863,0.6600935459136963,0.5496091842651367,-0.23321132361888885,0.3561869263648987,0.5737361311912537,0.5336795449256897,0.03705376386642456,0.1045609563589096,0.6567422151565552,0.5603569149971008,-0.24126124382019043,0.3592439591884613,0.5934533476829529,0.5473176836967468,0.011070054024457932,0.10630325227975845,0.6522860527038574,0.5513900518417358,-0.23704126477241516,0.35677140951156616,0.5990022420883179,0.544183075428009,0.023829210549592972,0.11498116701841354,0.6454365849494934,0.5502023696899414,-0.23128871619701385,0.35652095079421997,0.3152545094490051,0.523154616355896,0.02431882545351982,0.9750972986221313,0.31852492690086365,0.5738154649734497,-0.025586431846022606,0.9762305617332458,0.23444446921348572,0.565157949924469,0.3274006247520447,0.3598591983318329,0.21864914894104004,0.6041092276573181,0.17240183055400848,0.6768386960029602,0.20368511974811554,0.5798386335372925,0.36625996232032776,0.30881503224372864,0.1619284451007843,0.6019017696380615,0.2801527678966522,0.502946138381958,0.1977342814207077,0.5844715237617493,0.37409695982933044,0.4275819957256317,0.15083326399326324,0.5933489203453064,0.3038090169429779,0.6391939520835876,0.19466084241867065,0.5951542258262634,0.38894039392471313,0.27910125255584717,0.14589157700538635,0.6293984651565552,0.271074116230011,0.38457247614860535
neutral,0.6108638048171997,0.5408345460891724,0.06137078255414963,0.9890740513801575,0.6209476590156555,0.5263171195983887,0.024316279217600822,0.9904518723487854,0.6206092238426208,0.523779034614563,0.024345891550183296,0.9896398186683655,0.6204245686531067,0.52225661277771,0.02430630289018154,0.9901988506317139,0.6227139234542847,0.5350795984268188,0.019657183438539505,0.9883063435554504,0.623202919960022,0.5377862453460693,0.019685547798871994,0.9863100647926331,0.624207079410553,0.5407800674438477,0.019541798159480095,0.9874032139778137,0.6105740070343018,0.5131746530532837,-0.076191246509552,0.9901220202445984,0.615924596786499,0.5417961478233337,-0.10953396558761597,0.9854033589363098,0.6012312769889832,0.5361267328262329,0.03076283261179924,0.9890502095222473,0.5967424511909485,0.541085422039032,0.02503063902258873,0.9900152087211609,0.558571457862854,0.4686535894870758,-0.1294499635696411,0.991693377494812,0.574133038520813,0.6021063327789307,-0.13835644721984863,0.9948016405105591,0.513340175151825,0.4426921606063843,-0.18472205102443695,0.33111798763275146,0.5999755263328552,0.5931891798973083,-0.23755308985710144,0.6837450861930847,0.577322244644165,0.5143703818321228,-0.2660824656486511,0.11946544796228409,0.6278914213180542,0.5591655373573303,-0.33761847019195557,0.3636353611946106,0.5835168957710266,0.5284186005592346,-0.28432127833366394,0.12611418962478638,0.6289294362068176,0.5606135129928589,-0.3478512763977051,0.3639923334121704,0.5878981947898865,0.5430501699447632,-0.283098965883255,0.1283418983221054,0.6247481107711792,0.5516602396965027,-0.34901463985443115,0.36184871196746826,0.5844563841819763,0.5395632982254028,-0.2678022086620331,0.1369481384754181,0.6204082369804382,0.5502471327781677,-0.33951807022094727,0.35932019352912903,0.3389378786087036,0.5240496397018433,-0.008261109702289104,0.9775543212890625,0.35168424248695374,0.6139708757400513,0.007558321114629507,0.9785521626472473,0.2655521035194397,0.5535026788711548,0.29982230067253113,0.37163376808166504,0.2606581151485443,0.5933540463447571,0.33112964034080505,0.6335364580154419,0.22609910368919373,0.5814715623855591,0.16429635882377625,0.35349735617637634,0.23135407269001007,0.6021358370780945,0.2424120455980301,0.5051785111427307,0.22698315978050232,0.5892297625541687,0.1542576551437378,0.4711902141571045,0.22622302174568176,0.5992545485496521,0.2874799072742462,0.652409553527832,0.20382121205329895,0.5970253348350525,0.18227557837963104,0.3239345848560333,0.20649072527885437,0.6061670780181885,0.2673565745353699,0.39597636461257935
neutral,0.6200909614562988,0.5403366684913635,0.11927089840173721,0.9736663699150085,0.632340133190155,0.5256177186965942,0.08116959035396576,0.9775630235671997,0.6311215162277222,0.521763026714325,0.08110873401165009,0.9773173332214355,0.6313961744308472,0.5196539759635925,0.08103753626346588,0.977168619632721,0.6342816352844238,0.5363830924034119,0.07388675957918167,0.9723063111305237,0.6352899670600891,0.5414664149284363,0.07391006499528885,0.9684734344482422,0.6363751292228699,0.5452154278755188,0.07370007783174515,0.9680488109588623,0.6203464269638062,0.5101921558380127,-0.06681398302316666,0.9800379872322083,0.6284178495407104,0.5472899079322815,-0.07363991439342499,0.9675449728965759,0.6100558042526245,0.5343097448348999,0.08713167905807495,0.9752317070960999,0.6070879697799683,0.540108323097229,0.07773958146572113,0.9764760732650757,0.5574864149093628,0.4604037404060364,-0.09604610502719879,0.9918901324272156,0.5877429842948914,0.6084023118019104,-0.10956825315952301,0.9947327971458435,0.49019044637680054,0.43154293298721313,-0.12591788172721863,0.33994293212890625,0.6109946370124817,0.5931892991065979,-0.2546323835849762,0.6862374544143677,0.4944102168083191,0.5111699104309082,-0.20571835339069366,0.1181064024567604,0.627942681312561,0.5734629034996033,-0.4447863698005676,0.38022732734680176,0.49526482820510864,0.5269341468811035,-0.22195473313331604,0.12726423144340515,0.6292964816093445,0.5739762187004089,-0.47101911902427673,0.3787742555141449,0.4998250901699066,0.5481271743774414,-0.23739953339099884,0.12995070219039917,0.6269983053207397,0.5636419057846069,-0.456514447927475,0.37619808316230774,0.49730125069618225,0.5437110066413879,-0.21293500065803528,0.1387486457824707,0.6233609914779663,0.5603854656219482,-0.4433864653110504,0.3698738217353821,0.36333173513412476,0.5298192501068115,-0.00035780578036792576,0.9796038866043091,0.36848345398902893,0.6217138767242432,-0.0001474079763283953,0.980567216873169,0.2701631486415863,0.550175666809082,0.33199959993362427,0.35877031087875366,0.26509302854537964,0.5865876078605652,0.299018532037735,0.6013059616088867,0.2418290674686432,0.5788373947143555,0.23596176505088806,0.35117220878601074,0.18763968348503113,0.6057335138320923,0.2427004873752594,0.5040165781974792,0.23528990149497986,0.5886164307594299,0.2099771797657013,0.47754037380218506,0.17291966080665588,0.6037697196006775,0.2543998956680298,0.6635168194770813,0.24167689681053162,0.5844730734825134,0.28720635175704956,0.32219189405441284,0.16885074973106384,0.6116333603858948,0.2519605755805969,0.40050944685935974
neutral,0.6161250472068787,0.5484573841094971,0.08502309769392014,0.9590507745742798,0.6266192197799683,0.5369114279747009,0.05143994837999344,0.9651286005973816,0.6259074807167053,0.531463086605072,0.05140107125043869,0.9628839492797852,0.6253283619880676,0.5266104936599731,0.05134836956858635,0.96247798204422,0.6286119222640991,0.5515174269676208,0.04222462326288223,0.9609326720237732,0.6294530034065247,0.556294858455658,0.042223669588565826,0.9555779695510864,0.6302831172943115,0.5607414841651917,0.041990794241428375,0.9565871953964233,0.616613507270813,0.5140275359153748,-0.058361947536468506,0.9594358205795288,0.6236243844032288,0.5644415020942688,-0.08897872269153595,0.956040620803833,0.6052100658416748,0.5397091507911682,0.06097812578082085,0.9596030116081238,0.6113718748092651,0.5413044095039368,0.048687759786844254,0.9675025939941406,0.5604716539382935,0.47455134987831116,-0.11548726260662079,0.9912505149841309,0.5745003819465637,0.5937486886978149,-0.12571749091148376,0.9947853684425354,0.4955088496208191,0.4314766228199005,-0.21308085322380066,0.35932737588882446,0.5375950932502747,0.5709854960441589,-0.2743794322013855,0.6781919598579407,0.5539599657058716,0.5115160942077637,-0.3453812897205353,0.12872189283370972,0.5187298059463501,0.571757972240448,-0.44453197717666626,0.38327479362487793,0.5666159987449646,0.5324859023094177,-0.3745124936103821,0.14273156225681305,0.5090833306312561,0.5728893876075745,-0.46768060326576233,0.38201236724853516,0.5666891932487488,0.5503515005111694,-0.37638455629348755,0.14543496072292328,0.515372097492218,0.5640370845794678,-0.45985355973243713,0.3789708912372589,0.5594408512115479,0.5438331961631775,-0.3509458005428314,0.15501217544078827,0.5160208940505981,0.5602508187294006,-0.4433373510837555,0.3707137703895569,0.35959941148757935,0.5329686403274536,-0.010321957059204578,0.9814666509628296,0.3694872260093689,0.6103435754776001,0.009921535849571228,0.9822399020195007,0.2573941648006439,0.5771580934524536,0.20030586421489716,0.343203067779541,0.2752224802970886,0.5876105427742004,0.24798040091991425,0.5524027943611145,0.21433337032794952,0.5799398422241211,0.08029880374670029,0.3465963900089264,0.21179810166358948,0.6044483780860901,0.12468771636486053,0.47887274622917175,0.20971544086933136,0.5888087153434753,0.06945743411779404,0.48761674761772156,0.19957494735717773,0.6036030650138855,0.11782868206501007,0.6505354046821594,0.20036432147026062,0.573050320148468,0.0658339336514473,0.32167166471481323,0.19212250411510468,0.5995925664901733,0.12244562804698944,0.3904590308666229
neutral,0.6156231164932251,0.5443231463432312,0.08648207038640976,0.9595393538475037,0.6278190612792969,0.535123884677887,0.05100158974528313,0.9656355381011963,0.6276165843009949,0.5290075540542603,0.051014743745326996,0.9630060195922852,0.6276508569717407,0.5241783857345581,0.05101371929049492,0.9626051187515259,0.6292372941970825,0.5484908223152161,0.044211987406015396,0.9620756506919861,0.6297744512557983,0.5513877868652344,0.04422600567340851,0.9566330909729004,0.6301890015602112,0.5551248788833618,0.04405822977423668,0.9577773213386536,0.6172173023223877,0.5130089521408081,-0.055725641548633575,0.958577573299408,0.6219162344932556,0.554239809513092,-0.08454827219247818,0.9565577507019043,0.6038204431533813,0.5383783578872681,0.058480482548475266,0.9599028825759888,0.6035568714141846,0.5404493808746338,0.04984099790453911,0.968017578125,0.5562664270401001,0.47003334760665894,-0.11452630907297134,0.9916571974754333,0.5619129538536072,0.595768392086029,-0.13295580446720123,0.9951807856559753,0.5005624294281006,0.4343433082103729,-0.24569132924079895,0.3849552869796753,0.546289324760437,0.5747180581092834,-0.2960182726383209,0.6711457967758179,0.5651429295539856,0.5101686716079712,-0.40593618154525757,0.13909392058849335,0.5447400808334351,0.5690163969993591,-0.44824904203414917,0.37629327178001404,0.5757792592048645,0.5297237038612366,-0.42915797233581543,0.15821203589439392,0.5418215394020081,0.5675013065338135,-0.46649232506752014,0.37489035725593567,0.5727533102035522,0.547041654586792,-0.4297451972961426,0.160787433385849,0.5443598031997681,0.5630638599395752,-0.45991578698158264,0.37232983112335205,0.565920889377594,0.5417966246604919,-0.4099353849887848,0.16926729679107666,0.542271614074707,0.5600429773330688,-0.44778624176979065,0.3634053170681,0.36191821098327637,0.5309209227561951,0.0008621963788755238,0.9832811951637268,0.36706048250198364,0.6048466563224792,-0.0011083867866545916,0.9839876294136047,0.27743157744407654,0.5753901600837708,0.2953602969646454,0.3243873715400696,0.26938435435295105,0.5906280875205994,0.22633548080921173,0.5264753699302673,0.29583826661109924,0.5669046640396118,0.12191148102283478,0.33502236008644104,0.2650321125984192,0.5893878936767578,0.013196216896176338,0.4652521312236786,0.3015764355659485,0.5730717778205872,0.1081346720457077,0.48205745220184326,0.2631751298904419,0.5862992405891418,0.001266050385311246,0.6491262316703796,0.29514479637145996,0.5524170994758606,0.1425161361694336,0.3201875388622284,0.2609274983406067,0.5798953175544739,0.04834362491965294,0.3895705044269562
neutral,0.5968191027641296,0.5288417339324951,0.07778095453977585,0.9601892232894897,0.603881299495697,0.5215868353843689,0.03997209668159485,0.9667084217071533,0.6034176349639893,0.5178483724594116,0.03996358811855316,0.9645475149154663,0.6026707887649536,0.5121144652366638,0.03992435336112976,0.9633857607841492,0.6049391031265259,0.5326693654060364,0.033364005386829376,0.9625816345214844,0.6052321195602417,0.5365747213363647,0.03343769907951355,0.9578501582145691,0.6052876710891724,0.5402233004570007,0.03332795947790146,0.9582836031913757,0.5982054471969604,0.5104295611381531,-0.099777951836586,0.959469735622406,0.6028662919998169,0.5495632290840149,-0.0916396826505661,0.9568387269973755,0.5860481858253479,0.527111828327179,0.05327870696783066,0.9617069959640503,0.585985541343689,0.5357548594474792,0.038868293166160583,0.9691191911697388,0.5411192178726196,0.46727150678634644,-0.1545165479183197,0.9923087954521179,0.5575217604637146,0.5844990611076355,-0.1674123853445053,0.9955483078956604,0.49939823150634766,0.43228843808174133,-0.27097731828689575,0.4086410701274872,0.6050233840942383,0.578714907169342,-0.31862908601760864,0.6920940279960632,0.5612800121307373,0.508139431476593,-0.4432949125766754,0.14921846985816956,0.6733750700950623,0.5671250820159912,-0.48599010705947876,0.41293415427207947,0.570494532585144,0.5284781455993652,-0.47271838784217834,0.17254631221294403,0.6596266627311707,0.565785825252533,-0.5135961771011353,0.40813371539115906,0.5690007209777832,0.5453856587409973,-0.48529377579689026,0.17540259659290314,0.6571552753448486,0.5608347058296204,-0.5073355436325073,0.40586963295936584,0.5636081099510193,0.5407599806785583,-0.4522818922996521,0.18175749480724335,0.6510453224182129,0.5578891038894653,-0.48743385076522827,0.3934353291988373,0.3669525980949402,0.5350741744041443,-0.0003037594724446535,0.9849377870559692,0.3663661777973175,0.6027067303657532,-0.00015107146464288235,0.9855761528015137,0.27904269099235535,0.5728292465209961,0.15068233013153076,0.3350539803504944,0.2619395852088928,0.5905590653419495,0.10812591016292572,0.5237669944763184,0.3173041343688965,0.5503988862037659,0.04495876654982567,0.34698235988616943,0.2923767566680908,0.571851372718811,-0.013301732949912548,0.4577658772468567,0.32624107599258423,0.5560621619224548,0.03892521560192108,0.48997068405151367,0.29677560925483704,0.5673446655273438,-0.017574423924088478,0.6461782455444336,0.32132989168167114,0.5323054790496826,0.06893592327833176,0.3308565616607666,0.2939795255661011,0.5565770864486694,0.02938857115805149,0.38901287317276
neutral,0.6051502227783203,0.5238929390907288,0.15515774488449097,0.9632208943367004,0.6137977838516235,0.5163337588310242,0.1169336661696434,0.9695287346839905,0.6130985021591187,0.512309193611145,0.11691547930240631,0.9675551652908325,0.6125591993331909,0.5070613622665405,0.11683181673288345,0.9664289951324463,0.6162081956863403,0.5288267731666565,0.10903259366750717,0.9655623435974121,0.6171208620071411,0.5334879755973816,0.10910755395889282,0.9612252712249756,0.6181563138961792,0.5381532907485962,0.1090477705001831,0.9614633321762085,0.6058036684989929,0.5058900117874146,-0.01508369855582714,0.9630232453346252,0.6143458485603333,0.5462679266929626,-0.04101180285215378,0.9601548314094543,0.5952951908111572,0.5204645991325378,0.11979019641876221,0.9648193120956421,0.5960527658462524,0.5348373651504517,0.10987906157970428,0.9712706208229065,0.5501487851142883,0.46619290113449097,-0.08523137122392654,0.9930011034011841,0.5702345371246338,0.5811352133750916,-0.12402687966823578,0.9959575533866882,0.4876793324947357,0.42853590846061707,-0.17563192546367645,0.45059311389923096,0.6628790497779846,0.5989305973052979,-0.2675815522670746,0.7213051319122314,0.5099707245826721,0.5065154433250427,-0.30932164192199707,0.15218046307563782,0.715505063533783,0.567294716835022,-0.4238627552986145,0.46763646602630615,0.513359010219574,0.5280043482780457,-0.3256450295448303,0.17241236567497253,0.7262530326843262,0.5622807145118713,-0.44827255606651306,0.4590033292770386,0.5134870409965515,0.5446947813034058,-0.3359247148036957,0.17516621947288513,0.7228630781173706,0.5580214262008667,-0.4017033576965332,0.4564066231250763,0.51114821434021,0.5397171378135681,-0.31588226556777954,0.18167449533939362,0.71590256690979,0.5575777888298035,-0.4071739614009857,0.44287559390068054,0.3669693171977997,0.5377973914146423,-0.0015333122573792934,0.9864317774772644,0.36638206243515015,0.5999725461006165,0.0010039766784757376,0.987010657787323,0.27897635102272034,0.571829617023468,0.1306103616952896,0.35333025455474854,0.25847184658050537,0.5931936502456665,0.11118090152740479,0.5379285216331482,0.3138052225112915,0.5559844374656677,0.03585340455174446,0.34385815262794495,0.2526754140853882,0.5789448618888855,-0.025677034631371498,0.46399545669555664,0.32049521803855896,0.5604115128517151,0.031564317643642426,0.48123618960380554,0.25035253167152405,0.5745088458061218,-0.032403942197561264,0.648362934589386,0.32238149642944336,0.5380199551582336,0.07612885534763336,0.32736822962760925,0.24871127307415009,0.5716056823730469,0.007496417500078678,0.40100738406181335
neutral,0.6079725027084351,0.5237357020378113,0.14510609209537506,0.9589657783508301,0.6177334785461426,0.5163002610206604,0.10318402200937271,0.9678153395652771,0.6168161034584045,0.5120335221290588,0.10314486920833588,0.9659562706947327,0.6164745092391968,0.5071389079093933,0.10306872427463531,0.9645556807518005,0.6204671263694763,0.5288039445877075,0.09795062988996506,0.9627172350883484,0.6213918328285217,0.5334540009498596,0.09801710397005081,0.9580095410346985,0.6225559711456299,0.5379167199134827,0.09789490699768066,0.9574642777442932,0.6081770658493042,0.5057858824729919,-0.016007957980036736,0.9616900682449341,0.6174041032791138,0.544614851474762,-0.05354142189025879,0.9541714191436768,0.5965808033943176,0.5205641984939575,0.10644242912530899,0.9628273844718933,0.597332775592804,0.534807562828064,0.1003456860780716,0.9679368138313293,0.5429691076278687,0.4636422097682953,-0.10352028906345367,0.9935480952262878,0.5733023881912231,0.595306932926178,-0.11992752552032471,0.9962539672851562,0.48575735092163086,0.425559401512146,-0.1944473832845688,0.4755474925041199,0.635754406452179,0.6010680794715881,-0.2675953507423401,0.7416501045227051,0.5038897395133972,0.5064509510993958,-0.34031549096107483,0.15102171897888184,0.6801345944404602,0.5674490332603455,-0.4252452850341797,0.49791619181632996,0.5075136423110962,0.5271074175834656,-0.3598332107067108,0.1708901822566986,0.6759494543075562,0.5665305852890015,-0.4467688500881195,0.48131096363067627,0.5084711313247681,0.5444643497467041,-0.370875746011734,0.17390786111354828,0.6743501424789429,0.5597721338272095,-0.4284888803958893,0.47832348942756653,0.5055436491966248,0.5388692021369934,-0.34686020016670227,0.18041737377643585,0.6687769889831543,0.5583199262619019,-0.4212020933628082,0.46131205558776855,0.36715465784072876,0.5354201197624207,-0.005379571113735437,0.9877659678459167,0.36969178915023804,0.598115086555481,0.004793192725628614,0.9882931709289551,0.276711642742157,0.5718614459037781,0.17531625926494598,0.34505361318588257,0.27069932222366333,0.5925607085227966,0.16970673203468323,0.5195220112800598,0.29472416639328003,0.5599525570869446,0.08059947192668915,0.33719193935394287,0.2571337819099426,0.5820114016532898,0.0020316995214670897,0.4506579339504242,0.299612432718277,0.5640443563461304,0.07162816822528839,0.4752396047115326,0.25394749641418457,0.5766518115997314,-0.009250553324818611,0.6430573463439941,0.2964203655719757,0.5485348105430603,0.10263975709676743,0.3235631287097931,0.24858660995960236,0.578568696975708,0.026155322790145874,0.39739441871643066
